Variable,Time,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean,Cross correlation
Non-breeding,0,0.9709717103410408,4.566381478680156,3.5954097683391053,,,,,,,,,,,,
Non-breeding,1,7.3098458032253815,4.4636616544589245,11.773507457684305,,,,,,,,,,,,
Non-breeding,2,62.7502923473474,4.362079207730126,58.38821313961726,,,,,,,,,,,,
Non-breeding,3,93.36623108375201,4.26165615161752,97.62788723536951,,,,,,,,,,,,
Non-breeding,4,92.91600822099844,4.162396149720908,88.75361207127754,,,,,,,,,,,,
Non-breeding,5,84.98186609303916,4.064299482639497,89.04616557567863,,,,,,,,,,,,
Non-breeding,6,69.43313596160063,3.967350184296269,65.46578577730436,,,,,,,,,,,,
Non-breeding,7,18.1608009855549,3.8715362408709195,22.032337226425817,,,,,,,,,,,,
Non-breeding,8,73.1437189208636,3.776831064352357,69.36688785651125,,,,,,,,,,,,
Non-breeding,9,17.12183062088798,3.68320712342407,20.805037744312028,,,,,,,,,,,,
Non-breeding,10,28.552188962159487,3.590642021335687,24.9615469408238,,,,,,,,,,,,
Non-breeding,11,13.710125794036824,3.4991114499491833,17.209237243986024,,,,,,,,,,,,
Non-breeding,12,91.83103190133531,3.408597166086559,88.42243473524876,,,,,,,,,,,,
Non-breeding,13,48.22114871918522,3.3190787376417252,51.54022745682697,,,,,,,,,,,,
Non-breeding,14,36.860483185412384,3.2305363853730142,33.62994680003935,,,,,,,,,,,,
Non-breeding,15,36.075940441620574,3.1429524914123412,39.21889293303289,,,,,,,,,,,,
Non-breeding,16,4.760324719412973,3.056305568547486,1.704019150865497,,,,,,,,,,,,
Non-breeding,17,23.06047126605541,2.970584414599359,20.089886851456072,,,,,,,,,,,,
Non-breeding,18,22.80103570629663,2.885782309825722,19.915253396470888,,,,,,,,,,,,
Non-breeding,19,62.19508983647415,2.8018846120622496,64.99697444853639,,,,,,,,,,,,
Non-breeding,20,42.081591541890695,2.718867764447328,39.36272377744337,,,,,,,,,,,,
Non-breeding,21,98.53897739001212,2.6367101250732605,101.17568751508539,,,,,,,,,,,,
Non-breeding,22,74.98932074081249,2.555383231547553,72.43393750926492,,,,,,,,,,,,
Non-breeding,23,42.37647037594029,2.4748597660862894,44.851330142026605,,,,,,,,,,,,
Non-breeding,24,19.694227241776048,2.395100388496255,17.299126853279805,,,,,,,,,,,,
Non-breeding,25,91.6891979684613,2.3160734850453384,89.37312448341596,,,,,,,,,,,,
Non-breeding,26,40.30650032841831,2.2377460058299086,42.54424633424822,,,,,,,,,,,,
Non-breeding,27,19.341718794680233,2.1600692364405374,21.50178803112077,,,,,,,,,,,,
Non-breeding,28,14.744651734910304,2.0830015701862195,16.827653305096547,,,,,,,,,,,,
Non-breeding,29,19.51590570076721,2.006510329288823,21.522416030056014,,,,,,,,,,,,
Non-breeding,30,50.24839243889487,1.930563133654901,48.31782930523996,,,,,,,,,,,,
Non-breeding,31,75.60738953715838,1.855131930217587,77.46252146737599,,,,,,,,,,,,
Non-breeding,32,19.592033437193518,1.780181421023851,17.811852016169667,,,,,,,,,,,,
Non-breeding,33,14.575044408780306,1.7056862391661622,12.869358169614143,,,,,,,,,,,,
Non-breeding,34,15.772508093749655,1.631615062327921,17.404123156077578,,,,,,,,,,,,
Non-breeding,35,43.25147012024076,1.557928026516026,44.809398146756806,,,,,,,,,,,,
Non-breeding,36,35.96464484880412,1.484590983719213,37.449235832523335,,,,,,,,,,,,
Non-breeding,37,109.38028912234628,1.4115777845891415,107.9687113377571,,,,,,,,,,,,
Non-breeding,38,43.20455917286107,1.3388705490108856,44.54342972187195,,,,,,,,,,,,
Non-breeding,39,34.09525470157807,1.2664404549264263,32.828814246651646,,,,,,,,,,,,
Non-breeding,40,31.82559128624751,1.1942643948902403,33.01985568113776,,,,,,,,,,,,
Non-breeding,41,12.84261814936126,1.1223182301187666,13.964936379480045,,,,,,,,,,,,
Non-breeding,42,15.050802946455512,1.0505868628067287,14.000216083648784,,,,,,,,,,,,
Non-breeding,43,31.002725714113428,0.9790571356396743,31.98178284975308,,,,,,,,,,,,
Non-breeding,44,28.13717080780435,0.9077255470291758,27.229445260775172,,,,,,,,,,,,
Non-breeding,45,30.463711278842744,0.8366008543670641,29.627110424475678,,,,,,,,,,,,
Non-breeding,46,27.681560509438032,0.765686913131483,28.447247422569557,,,,,,,,,,,,
Non-breeding,47,32.1511522432202,0.6949793593294759,31.45617288389072,,,,,,,,,,,,
Non-breeding,48,30.518553807207873,0.6244827352512269,31.143036542459132,,,,,,,,,,,,
Non-breeding,49,32.33626438155052,0.5542053597844835,31.782059021766013,,,,,,,,,,,,
Non-breeding,50,44.25076186196304,0.4841695018090971,44.73493136377213,,,,,,,,,,,,
Non-breeding,51,2.6539050202682235,0.4143987072519252,3.0683037275201284,,,,,,,,,,,,
Non-breeding,52,22.53154472899062,0.34493506702112914,22.87647979601175,,,,,,,,,,,,
Non-breeding,53,11.085930781459517,0.27583382764543135,11.361764609104949,,,,,,,,,,,,
