Variable,Time,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean,Cross correlation
Non-breeding,0,221.60076845525674,221.6415550438757,-0.040786588618885275,,,,,,,,,,,,
Non-breeding,1,222.97102701593215,221.00246770632816,1.9685593096039489,,,,,,,,,,,,
Non-breeding,2,221.1980070096598,220.36339027408104,0.8346167355786958,,,,,,,,,,,,
Non-breeding,3,221.98227739027817,219.72432293052373,2.2579544597544317,,,,,,,,,,,,
Non-breeding,4,219.78241799424308,219.08526585235114,0.6971521418920662,,,,,,,,,,,,
Non-breeding,5,221.20758747623236,218.44621919794022,2.7613682782922093,,,,,,,,,,,,
Non-breeding,6,217.1418589079277,217.80718311899128,-0.6653242110634204,,,,,,,,,,,,
Non-breeding,7,220.8399435841611,217.168157717197,3.6717858669641235,,,,,,,,,,,,
Non-breeding,8,215.76360587363575,216.52914313090733,-0.7655372572716308,,,,,,,,,,,,
Non-breeding,9,219.07123250902671,215.8901395696238,3.181092939402973,,,,,,,,,,,,
Non-breeding,10,213.34854409076684,215.2511472874455,-1.9026031966786967,,,,,,,,,,,,
Non-breeding,11,218.3507714442473,214.61216657107417,3.7386048731731303,,,,,,,,,,,,
Non-breeding,12,211.6408279812596,213.9731977550899,-2.332369773830291,,,,,,,,,,,,
Non-breeding,13,216.66728181258364,213.33424121818382,3.3330405943997437,,,,,,,,,,,,
Non-breeding,14,210.9403523374548,212.695297412324,-1.7549450748692632,,,,,,,,,,,,
Non-breeding,15,215.5875555724868,212.056366795524,3.5311887769628005,,,,,,,,,,,,
Non-breeding,16,209.8914492385017,211.4174498616777,-1.526000623176086,,,,,,,,,,,,
Non-breeding,17,213.33871792093885,210.77854712692388,2.5601707940149354,,,,,,,,,,,,
Non-breeding,18,210.2127319266183,210.1396591475476,0.07307277907062684,,,,,,,,,,,,
Non-breeding,19,210.30931500202897,209.5007864654747,0.8085285365543834,,,,,,,,,,,,
Non-breeding,20,209.142896149937,208.8619295831984,0.28096656673870823,,,,,,,,,,,,
Non-breeding,21,209.74812110609636,208.22308898997298,1.5250321161234266,,,,,,,,,,,,
Non-breeding,22,206.8992403879508,207.58426515221518,-0.6850247642644505,,,,,,,,,,,,
Non-breeding,23,207.54204662129501,206.94545856817257,0.5965880531225872,,,,,,,,,,,,
Non-breeding,24,206.7889906197358,206.30666974343478,0.4823208763010555,,,,,,,,,,,,
Non-breeding,25,205.4316008189566,205.66789920494313,-0.23629838598657216,,,,,,,,,,,,
Non-breeding,26,204.6820395130943,205.029147480318,-0.3471079672238338,,,,,,,,,,,,
Non-breeding,27,204.67548557356076,204.3904150968455,0.285070476715305,,,,,,,,,,,,
Non-breeding,28,204.14398854772125,203.75170258349976,0.3922859642215491,,,,,,,,,,,,
Non-breeding,29,203.8167121010247,203.11301045495074,0.7037016460740313,,,,,,,,,,,,
Non-breeding,30,203.06833125065364,202.47433917904596,0.5939920716076128,,,,,,,,,,,,
Non-breeding,31,201.4459433113761,201.83568918610126,-0.38974587472525,,,,,,,,,,,,
Non-breeding,32,201.59355400831416,201.19706088756683,0.39649312074740267,,,,,,,,,,,,
Non-breeding,33,200.53934181064307,200.55845468776056,-0.019112877117453023,,,,,,,,,,,,
Non-breeding,34,200.05375678813704,199.91987095457506,0.1338858335619514,,,,,,,,,,,,
Non-breeding,35,200.0359372188773,199.28131002713766,0.7546271917396606,,,,,,,,,,,,
Non-breeding,36,198.16371446708698,198.64277223268698,-0.47905776559995306,,,,,,,,,,,,
Non-breeding,37,198.3183377907986,198.0042578714307,0.314079919367839,,,,,,,,,,,,
Non-breeding,38,197.54739769580794,197.36576728419038,0.18163041161764823,,,,,,,,,,,,
Non-breeding,39,196.86610801759178,196.72730082425514,0.13880719333678143,,,,,,,,,,,,
Non-breeding,40,196.43072163794122,196.08885885871896,0.3418627792224572,,,,,,,,,,,,
Non-breeding,41,195.055047184058,195.4504417412988,-0.39539455724081735,,,,,,,,,,,,
