Variable,Time,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean,Cross correlation
Non-breeding,0,251.18537472266289,252.53156206421534,-1.3461873415526089,,,,,,,,,,,,
Non-breeding,1,253.3533624087822,252.86267546107766,0.4906869477046806,,,,,,,,,,,,
Non-breeding,2,251.22430160829725,253.19375858920978,-1.9694569809126858,,,,,,,,,,,,
Non-breeding,3,255.559714804676,253.5248110607038,2.0349037439722535,,,,,,,,,,,,
Non-breeding,4,251.3648722392392,253.85583256355662,-2.4909603243174803,,,,,,,,,,,,
Non-breeding,5,256.42289974631274,254.18682270893243,2.236077037380367,,,,,,,,,,,,
Non-breeding,6,251.0299857475133,254.5177811666988,-3.487795419185253,,,,,,,,,,,,
Non-breeding,7,257.40144860856947,254.8487075810126,2.5527410275569538,,,,,,,,,,,,
Non-breeding,8,252.02429264915128,255.1796017570785,-3.1553091079270836,,,,,,,,,,,,
Non-breeding,9,257.7451984690913,255.51046338784644,2.234735081244916,,,,,,,,,,,,
Non-breeding,10,252.75748318959538,255.84129236943576,-3.083809179840473,,,,,,,,,,,,
Non-breeding,11,259.3184533824113,256.17208853905106,3.146364843360172,,,,,,,,,,,,
Non-breeding,12,252.71631484267283,256.5028518242934,-3.7865369816207344,,,,,,,,,,,,
Non-breeding,13,259.5653247832485,256.8335820122058,2.7317427710427116,,,,,,,,,,,,
Non-breeding,14,252.63681647430124,257.1642790283074,-4.527462554006062,,,,,,,,,,,,
Non-breeding,15,261.74597240910504,257.49494277138876,4.25102963771628,,,,,,,,,,,,
Non-breeding,16,254.51483795955264,257.82557329042334,-3.3107353308706458,,,,,,,,,,,,
Non-breeding,17,258.77914360678625,258.15617051654533,0.622973090241012,,,,,,,,,,,,
Non-breeding,18,258.317097112774,258.4867344238414,-0.16963731106751198,,,,,,,,,,,,
Non-breeding,19,257.97571567200225,258.81726492853863,-0.84154925653628,,,,,,,,,,,,
Non-breeding,20,259.47435355060253,259.14776195656594,0.32659159403652693,,,,,,,,,,,,
Non-breeding,21,259.92098031069514,259.47822548955986,0.44275482113527403,,,,,,,,,,,,
Non-breeding,22,260.173929409296,259.80865548023746,0.3652739290585609,,,,,,,,,,,,
Non-breeding,23,257.5250178687376,260.1390518129325,-2.614033944194715,,,,,,,,,,,,
Non-breeding,24,262.0313111054351,260.4694143456165,1.5618967598186877,,,,,,,,,,,,
Non-breeding,25,258.6967761557828,260.79974306244895,-2.1029669066661154,,,,,,,,,,,,
Non-breeding,26,259.9959986862585,261.13003784373393,-1.1340391574754556,,,,,,,,,,,,
Non-breeding,27,261.1733514631662,261.46029873496235,-0.2869472717962296,,,,,,,,,,,,
Non-breeding,28,262.8841620880297,261.7905258920269,1.0936361960030652,,,,,,,,,,,,
Non-breeding,29,261.99684436128643,262.12071948152857,-0.12387512024206018,,,,,,,,,,,,
Non-breeding,30,262.92500967318244,262.4508796064096,0.4741300667727387,,,,,,,,,,,,
Non-breeding,31,262.7306891922361,262.7810063717212,-0.05031717948489927,,,,,,,,,,,,
Non-breeding,32,263.64964266106404,263.11109989912364,0.5385427619403935,,,,,,,,,,,,
Non-breeding,33,262.69737405033214,263.44116030482087,-0.7437862544889282,,,,,,,,,,,,
Non-breeding,34,263.4855760638538,263.7711876825421,-0.2856116186882622,,,,,,,,,,,,
Non-breeding,35,263.13520106272,264.10118215918214,-0.9659810964622144,,,,,,,,,,,,
Non-breeding,36,264.3238892057715,264.43114388323653,-0.10725467746497686,,,,,,,,,,,,
Non-breeding,37,263.7221642007758,264.7610730438113,-1.0389088430354092,,,,,,,,,,,,
Non-breeding,38,265.93090621986244,265.09096984686727,0.8399363729951125,,,,,,,,,,,,
Non-breeding,39,263.70273836054554,265.4208345822232,-1.7180962216777231,,,,,,,,,,,,
Non-breeding,40,266.89248187259307,265.75066757776773,1.1418142948253251,,,,,,,,,,,,
Non-breeding,41,266.3386474992063,266.08046924527827,0.2581782539278635,,,,,,,,,,,,
Non-breeding,42,266.02441933908415,266.4102399237153,-0.38582058463115004,,,,,,,,,,,,
Non-breeding,43,265.7590135854259,266.73997991747257,-0.980966332046495,,,,,,,,,,,,
Non-breeding,44,267.49766578573366,267.0696895329856,0.42797625274810797,,,,,,,,,,,,
Non-breeding,45,265.970552983448,267.3993691798813,-1.4288161964331596,,,,,,,,,,,,
Non-breeding,46,269.45641676027526,267.7290192444389,1.7273975158363983,,,,,,,,,,,,
Non-breeding,47,265.5807994692363,268.058640158234,-2.4778406889976923,,,,,,,,,,,,
Non-breeding,48,269.3735484738818,268.3882323324064,0.9853161414753439,,,,,,,,,,,,
Non-breeding,49,267.84827733429427,268.71779627703893,-0.8695189427444512,,,,,,,,,,,,
Non-breeding,50,269.54360210252713,269.04733250207204,0.49626960045506224,,,,,,,,,,,,
Non-breeding,51,268.61002998691913,269.3768415830812,-0.7668115961622104,,,,,,,,,,,,
Non-breeding,52,270.3405850983616,269.7063240822439,0.6342610161176787,,,,,,,,,,,,
Non-breeding,53,269.5739004139005,270.03578062574934,-0.4618802118489134,,,,,,,,,,,,
Non-breeding,54,269.6755078840988,270.36521178696853,-0.689703902869638,,,,,,,,,,,,
Non-breeding,55,270.94331832881267,270.6946181698047,0.24870015900784637,,,,,,,,,,,,
Non-breeding,56,271.5072000190865,271.02400046028384,0.4831995588029034,,,,,,,,,,,,
Non-breeding,57,271.619865330195,271.3533593816842,0.26650594851074116,,,,,,,,,,,,
Non-breeding,58,271.91341069538737,271.682695612963,0.2307150824244485,,,,,,,,,,,,
Non-breeding,59,272.1463142001146,272.01200977948776,0.13430442062679077,,,,,,,,,,,,
Non-breeding,60,272.1136688212535,272.3413025007592,-0.22763367950573127,,,,,,,,,,,,
Non-breeding,61,271.91398645136667,272.67057444040427,-0.7565879890375499,,,,,,,,,,,,
Non-breeding,62,274.1770277547853,272.99982631026575,1.177201444519823,,,,,,,,,,,,
Non-breeding,63,273.38681257207986,273.3290588799527,0.057753692127237174,,,,,,,,,,,,
